"","camera","imgtype","zoom","timestamp","gain","frame","lifter","exposure","genotype","plantbarcode","trial","cartag","measurementlabel","other","image","treatment","trait","value","label"
"113","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",79,"0.9"
"114","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",76,"0.91"
"115","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",43,"0.92"
"116","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",36,"0.93"
"117","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",41,"0.94"
"118","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",29,"0.95"
"119","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",33,"0.96"
"120","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",19,"0.97"
"121","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",41,"0.98"
"122","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fv/Fm",729,"0.99"
"123","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_mean_Fq'/Fm'",0.27492588,"none"
"124","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_median_Fq'/Fm'",0.274314214,"none"
"125","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_max_Fq'/Fm'",1,"none"
"126","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_mode_Fq'/Fm'",0.27,"none"
"127","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",348,"0"
"128","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",393,"0.01"
"129","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",425,"0.02"
"130","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",482,"0.03"
"131","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",557,"0.04"
"132","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",573,"0.05"
"133","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",674,"0.06"
"134","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",692,"0.07"
"135","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",864,"0.08"
"136","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",908,"0.09"
"137","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1015,"0.1"
"138","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1168,"0.11"
"139","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1189,"0.12"
"140","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1337,"0.13"
"141","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1452,"0.14"
"142","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1562,"0.15"
"143","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1684,"0.16"
"144","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1807,"0.17"
"145","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1853,"0.18"
"146","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1983,"0.19"
"147","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2093,"0.2"
"148","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2212,"0.21"
"149","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2360,"0.22"
"150","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2515,"0.23"
"151","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2521,"0.24"
"152","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2664,"0.25"
"153","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2569,"0.26"
"154","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2673,"0.27"
"155","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2671,"0.28"
"156","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2672,"0.29"
"157","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2529,"0.3"
"158","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2631,"0.31"
"159","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2459,"0.32"
"160","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2349,"0.33"
"161","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2306,"0.34"
"162","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2129,"0.35"
"163","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",2029,"0.36"
"164","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1908,"0.37"
"165","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1710,"0.38"
"166","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1542,"0.39"
"167","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1454,"0.4"
"168","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1248,"0.41"
"169","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1196,"0.42"
"170","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",1038,"0.43"
"171","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",835,"0.44"
"172","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",776,"0.45"
"173","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",622,"0.46"
"174","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",538,"0.47"
"175","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",472,"0.48"
"176","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",385,"0.49"
"177","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",288,"0.5"
"178","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",256,"0.51"
"179","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",201,"0.52"
"180","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",172,"0.53"
"181","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",126,"0.54"
"182","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",95,"0.55"
"183","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",82,"0.56"
"184","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",63,"0.57"
"185","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",54,"0.58"
"186","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",36,"0.59"
"187","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",34,"0.6"
"188","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",34,"0.61"
"189","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",40,"0.62"
"190","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",26,"0.63"
"191","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",18,"0.64"
"192","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",25,"0.65"
"193","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",11,"0.66"
"194","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",21,"0.67"
"195","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",14,"0.68"
"196","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",16,"0.69"
"197","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",11,"0.7"
"198","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",12,"0.71"
"199","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",15,"0.72"
"200","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",12,"0.73"
"201","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",9,"0.74"
"202","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",14,"0.75"
"203","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",8,"0.76"
"204","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",12,"0.77"
"205","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",8,"0.78"
"206","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",13,"0.79"
"207","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",18,"0.8"
"208","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",10,"0.81"
"209","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",10,"0.82"
"210","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",8,"0.83"
"211","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",8,"0.84"
"212","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",8,"0.85"
"213","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",7,"0.86"
"214","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",7,"0.87"
"215","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",8,"0.88"
"216","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",7,"0.89"
"217","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",6,"0.9"
"218","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",6,"0.91"
"219","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",4,"0.92"
"220","HDR","PSII","none","7/21/22","none","none","salt",NA,"37tes","none","nsy1","none","sy1","quinoa","file/path/PSII_HDR_plant_no_salt_37tes_nsy1_sy1_7-21-22.INF","no_salt","yii_hist_Fq'/Fm'",5,"0.93"
